"Name","Event Type","Description","Image","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","18/03/2026","18/03/2026",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","17/03/2026","17/03/2026",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","19/03/2026","19/03/2026",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","21/03/2026","21/03/2026",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","20/03/2026","20/03/2026",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","27/03/2026","27/03/2026",,,"Yes"
"Galtee Challenge 2026","Event","A self navigating event to cross the whole Galtee Mountain range. Participants tackle a strenuous route, typically covering about 30 kilometers and ascending over 2,000 meters, often in challenging weather conditions. The course traverses the main peaks, including Galtymore, the highest point in the range. 

It's a true test of endurance, navigation skills, and physical fitness, attracting experienced hillwalkers and offering breathtaking views of the surrounding countryside for those who conquer its rugged terrain.

Readers are advised to check with the organiser before relying on the details published here. ","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/8ed38f2c-3537-4232-acd7-3f9d2c04a326/63e4ea5f-dc5d-43e4-aba4-06d351b03ecc.jpg?w=640&q=66&fit=scale","https://galteewalkingclub.ie/challenge/",,"00353868762113","","Anglesborough","Anglesborough, Lackendarragh, Anglesborough, Limerick","Limerick","52.34030569999999","-8.2895418","No","50","27/06/2026","27/06/2026",,,"No"
"Gaelforce Great River Swim","Event","Starting upstream on the River Shannon. You will be carried by the gentle current through its sweeping bends to the finish line in Lanesborough. Throughout your swim, you’ll enjoy a safe and supported adventure in one of Ireland’s most spectacular settings.

With four distances to choose from 800m, 3.5km, 5.8km or 12km. There’s a place here for every swimmer – from first-timers to seasoned athletes, all are welcome!

Readers are advised to check with the organiser before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/08875b5a-af0a-4692-bc0d-5936ddc6810a/Gaelforce%20Great%20River%20Swim%20-%20Finish%20line.png?w=640&q=66&fit=scale","https://gaelforceevents.com/en/gaelforce-great-river-swim","https://gaelforceevents.com/en/gaelforce-events-enter-now","003539543411","","Lanesborough","Lanesborough, Longford","Longford","53.67245459999999","-7.9863962","No","75","16/05/2026","16/05/2026",,,"No"
"Galway Women's Mini Marathon 2026","Event","Just 20 minutes from Galway City, this is a chance for women to get together and run, jog or walk past Europe's largest Turlough and celebrate being alive.

All funds raised are going towards the development of athletics facilities in the local community.

Readers are advised to check with the organiser before relying on the details published here. ","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/e63a60fc-82e8-4e51-8bef-372a752ab41c/677255cb-6b75-40e8-bdbc-8db3b7d77a7d.jpg?w=640&q=66&fit=scale","https://galwayminimarathon.com/","https://eventmaster.ie/event/j4P1HE0TBz","00353830380721","","Craughwell AC Athletic Grounds","Crinnage Or Ballywulash, Galway","Galway","53.2354296","-8.747858899999999","No","25","02/02/2026","02/02/2026",,,"No"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","26/09/2025","26/09/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","25/09/2025","25/09/2025",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","29/03/2026","29/03/2026",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","28/03/2026","28/03/2026",,,"Yes"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","30/03/2026","30/03/2026",,,"Yes"
"Gaelforce Great Fjord Swim","Event","Take on the Great Fjord Swim – a bucket-list open water challenge in the crystal-clear Atlantic waters of Killary Fjord, surrounded by the soaring mountains of Connemara. This is the grand finale of the trilogy and a true West of Ireland experience.

Choose from three distances, with wetsuit and non-wetsuit swimmers welcome in all. Open water swimming doesn’t get more unforgettable than this.

Readers are advised to check with the organiser before relying on the details published here. ","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/18c17d3a-ada0-4c23-b9f6-94b2a2c43156/c07f3422-4579-44e8-bd26-89cfd3a84c92.png?w=640&q=66&fit=scale","https://gaelforceevents.com/en/gaelforce-great-fjord-swim","https://gaelforceevents.com/en/gaelforce-events-enter-now","003539543411","","Killary Adventure Company","Killary Adventure Company, Killary Adventure Co, Derrynacleigh, Leenaun, Galway","Galway","53.5927404","-9.768690999999999","No","75","12/09/2026","12/09/2026",,,"No"
"Frontlines: Irish Journalists Abroad Exhibition","Event","Visitors will encounter remarkable objects and stories that reveal the responsibilities of journalism across the globe. 

Curator Dr Catherine Healy says, ""Across the world, Irish journalists have worked to reveal human rights abuses and hold the powerful to account. Their reporting on conflict, famine, and hardship has shaped public opinion and provided an impetus for change. They have chronicled the lives of people on the margins and brought home the realities of inequality. In the major centres of Irish settlement, they have challenged negative stereotypes and helped immigrants adapt to their adopted homelands. And they have, in some cases, entirely refashioned what it means to be of Ireland.”","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/14b85034-7f7b-48cf-aade-a8f8c1a05462/9d1275f6-2f0c-4632-9845-ce47fe54d0e1.jpeg?w=640&q=66&fit=scale","https://epicchq.com/new-exhibition-frontlines-irish-journalists-abroad/?","https://epicchq.com/visit/tickets-and-tours/","0035319060861","","EPIC The Irish Emigration Museum","EPIC The Irish Emigration Museum, The Chq Building, Custom House Quay, North Wall, Dublin, Dublin","Dublin","53.3483124","-6.2481792","No","21","31/03/2026","31/03/2026",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","18/10/2025","18/10/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","15/11/2025","15/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","14/11/2025","14/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","16/11/2025","16/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","18/11/2025","18/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","17/11/2025","17/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","10/11/2025","10/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","09/11/2025","09/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","11/11/2025","11/11/2025",,,"Yes"
"Guided History Tour & Irish Coffee Demonstration","Event","You will be guided throughout our incredibly preserved building which has been serving the local community in Dublin for over 300 years. From opening as the first galleried church in Dublin, the marriage of Arthur Guinness in 1761, George Frideric Handel practicing The Massiah on our Renatus Harris Organ up to modern times and its conversion into The Church Café Bar.

Your tour will finish off with a demonstration on how to make the perfect Irish Coffee!

Bookings are required for this tour which you can book online. The cost of this tour is €20 per person, a pre-payment in required. The tour is available in Irish or English.

Readers are advised to check with the venue before relying on the details published here.","https://assets-eu-01.kc-usercontent.com:443/aa24ba70-9a12-01ae-259b-7ef588a0b2ef/bd256a23-c8ae-4d07-b8f5-389d1aee61c6/fae6488b-6815-4d64-8254-9349c5276fbe.png?w=640&q=66&fit=scale","https://www.thechurch.ie/guided-history-tour-irish-coffee-demonstration/","https://www.thechurch.ie/book-a-table/#make-a-booking","0035318280102","00353182801012","The Church Café Bar","The Church Café Bar, Jervis St, North City, Dublin, Dublin","Dublin","53.3486718","-6.266826099999999","No","20","13/11/2025","13/11/2025",,,"Yes"
